rule_id,rule_type,feature,scope,scope_value,metric,severity,text
5123541f,Conflict,aesthetics,Global,Global,Attention vs Persuasion,medium,Aesthetics creates a trade-off: Attention +1.7pp but Persuasion -1.9pp. Check CTA/tone pairing.
ce7701ba,Conflict,occasions,Global,Global,Attention vs Persuasion,medium,Occasions creates a trade-off: Attention +2.2pp but Persuasion -0.1pp. Check CTA/tone pairing.
0c1adb93,Conflict,seasonal,Global,Global,Attention vs Persuasion,medium,Seasonal creates a trade-off: Attention +2.1pp but Persuasion -0.8pp. Check CTA/tone pairing.
852c7f2e,Heterogeneity,human_presence,OU,NAOU,Experience_Recall_T2B,medium,"Human is +2.0pp globally on Recall, but -2.1pp in OU=NAOU. Reversal — drill into OU split before briefing."
e062c359,Heterogeneity,food_presence,OU,INSWA,Experience_Recall_T2B,high,"Food is +3.6pp globally on Recall, but -6.7pp in OU=INSWA. Reversal — drill into OU split before briefing."
0bd6602f,Heterogeneity,food_presence,OU,INSWA,Uniqueness_T2B,medium,"Food is +1.7pp globally on Uniqueness, but -1.7pp in OU=INSWA. Reversal — drill into OU split before briefing."
6ca44537,Heterogeneity,food_presence,OU,INSWA,SCD_score,high,"Food is +4.1pp globally on SCD Score, but -6.3pp in OU=INSWA. Reversal — drill into OU split before briefing."
6da0c0eb,Heterogeneity,product_presence,OU,INSWA,Attention_T2B,medium,"Product is +1.0pp globally on Attention, but -1.5pp in OU=INSWA. Reversal — drill into OU split before briefing."
07860638,Heterogeneity,product_presence,OU,JSK,Attention_T2B,medium,"Product is +1.0pp globally on Attention, but -2.9pp in OU=JSK. Reversal — drill into OU split before briefing."
2c5a15aa,Heterogeneity,product_presence,OU,JSK,Persuasion_T2B,medium,"Product is +2.0pp globally on Persuasion, but -1.6pp in OU=JSK. Reversal — drill into OU split before briefing."
35e5d207,Heterogeneity,product_presence,OU,JSK,Likeability_Love_Like_T2B,medium,"Product is +1.9pp globally on Likeability, but -2.1pp in OU=JSK. Reversal — drill into OU split before briefing."
47d9dc25,Heterogeneity,product_presence,OU,NAOU,SCD_score,high,"Product is +2.4pp globally on SCD Score, but -4.7pp in OU=NAOU. Reversal — drill into OU split before briefing."
e2fd4c44,Heterogeneity,product_presence,OU,INSWA,SCD_score,medium,"Product is +2.4pp globally on SCD Score, but -2.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
11cd8f13,Heterogeneity,animatics_cartoons_presence,OU,LATAM,Attention_T2B,medium,"Animatics Cartoons is -5.1pp globally on Attention, but +2.7pp in OU=LATAM. Reversal — drill into OU split before briefing."
84376a99,Heterogeneity,animatics_cartoons_presence,OU,LATAM,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +5.9pp in OU=LATAM. Reversal — drill into OU split before briefing."
01d1b776,Heterogeneity,animatics_cartoons_presence,OU,LATAM,Brand_Linkage_T2B,high,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +3.1pp in OU=LATAM. Reversal — drill into OU split before briefing."
4a632b4a,Heterogeneity,animatics_cartoons_presence,OU,LATAM,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +5.9pp in OU=LATAM. Reversal — drill into OU split before briefing."
82e2cebe,Heterogeneity,animatics_cartoons_presence,OU,LATAM,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +4.8pp in OU=LATAM. Reversal — drill into OU split before briefing."
cbba8ffb,Heterogeneity,animatics_cartoons_presence,OU,LATAM,SCD_score,high,"Animatics Cartoons is -1.4pp globally on SCD Score, but +4.4pp in OU=LATAM. Reversal — drill into OU split before briefing."
0588fad9,Heterogeneity,indoors,OU,NAOU,Experience_Recall_T2B,medium,"Indoors is +3.3pp globally on Recall, but -2.2pp in OU=NAOU. Reversal — drill into OU split before briefing."
04dea543,Heterogeneity,indoors,OU,INSWA,Experience_Recall_T2B,high,"Indoors is +3.3pp globally on Recall, but -7.7pp in OU=INSWA. Reversal — drill into OU split before briefing."
aab2bb97,Heterogeneity,outdoors,OU,GCM,Experience_Recall_T2B,medium,"Outdoors is +4.0pp globally on Recall, but -2.6pp in OU=GCM. Reversal — drill into OU split before briefing."
38c19839,Heterogeneity,outdoors,OU,AOU,Experience_Recall_T2B,medium,"Outdoors is +4.0pp globally on Recall, but -1.7pp in OU=AOU. Reversal — drill into OU split before briefing."
30dc27de,Heterogeneity,color_spectrum,OU,INSWA,Persuasion_T2B,medium,"Color Spectrum is +2.8pp globally on Persuasion, but -1.6pp in OU=INSWA. Reversal — drill into OU split before briefing."
e6b909fb,Heterogeneity,color_spectrum,OU,INSWA,Likeability_Love_Like_T2B,high,"Color Spectrum is +3.8pp globally on Likeability, but -6.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
b57d499b,Heterogeneity,color_spectrum,OU,INSWA,Experience_Recall_T2B,high,"Color Spectrum is +4.1pp globally on Recall, but -8.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
1e5cfa9a,Heterogeneity,color_spectrum,OU,INSWA,Shareability_T2B,high,"Color Spectrum is +1.9pp globally on Shareability, but -3.8pp in OU=INSWA. Reversal — drill into OU split before briefing."
b20b53e0,Heterogeneity,tone,OU,INSWA,Experience_Recall_T2B,high,"Tone is +2.4pp globally on Recall, but -6.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
d0490303,Heterogeneity,products,OU,NAOU,Experience_Recall_T2B,medium,"Products is +3.0pp globally on Recall, but -2.2pp in OU=NAOU. Reversal — drill into OU split before briefing."
8ef62b79,Heterogeneity,products,OU,NAOU,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -3.3pp in OU=NAOU. Reversal — drill into OU split before briefing."
67850a2b,Heterogeneity,products,OU,INSWA,SCD_score,medium,"Products is +3.2pp globally on SCD Score, but -2.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
d1784b88,Heterogeneity,occasions,OU,EME,Shareability_T2B,medium,"Occasions is +1.3pp globally on Shareability, but -2.1pp in OU=EME. Reversal — drill into OU split before briefing."
786b3772,Heterogeneity,passion_point,OU,INSWA,Experience_Recall_T2B,high,"Passion Point is +3.2pp globally on Recall, but -3.9pp in OU=INSWA. Reversal — drill into OU split before briefing."
e81d1833,Heterogeneity,passion_point,OU,INSWA,SCD_score,medium,"Passion Point is +2.3pp globally on SCD Score, but -2.6pp in OU=INSWA. Reversal — drill into OU split before briefing."
10567f6a,Heterogeneity,intrinsic_elements,OU,INSWA,Attention_T2B,medium,"Intrinsic Elements is +2.1pp globally on Attention, but -2.3pp in OU=INSWA. Reversal — drill into OU split before briefing."
2e8a7806,Heterogeneity,intrinsic_elements,OU,INSWA,Likeability_Love_Like_T2B,high,"Intrinsic Elements is +3.1pp globally on Likeability, but -3.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
996b9666,Heterogeneity,intrinsic_elements,OU,AOU,Experience_Recall_T2B,medium,"Intrinsic Elements is +3.6pp globally on Recall, but -2.2pp in OU=AOU. Reversal — drill into OU split before briefing."
37787afb,Heterogeneity,intrinsic_elements,OU,INSWA,Experience_Recall_T2B,medium,"Intrinsic Elements is +3.6pp globally on Recall, but -2.1pp in OU=INSWA. Reversal — drill into OU split before briefing."
1f6f3d5e,Heterogeneity,intrinsic_elements,OU,INSWA,Shareability_T2B,medium,"Intrinsic Elements is +1.2pp globally on Shareability, but -2.8pp in OU=INSWA. Reversal — drill into OU split before briefing."
90c6ed42,Heterogeneity,intrinsic_elements,OU,GCM,SCD_score,medium,"Intrinsic Elements is +2.3pp globally on SCD Score, but -2.1pp in OU=GCM. Reversal — drill into OU split before briefing."
1a0f1da2,Heterogeneity,intrinsic_elements,OU,INSWA,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -7.0pp in OU=INSWA. Reversal — drill into OU split before briefing."
1c1b3c6a,Heterogeneity,intrinsic_elements,OU,EME,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -3.3pp in OU=EME. Reversal — drill into OU split before briefing."
de1beb7d,Heterogeneity,food,OU,INSWA,Attention_T2B,medium,"Food is +1.8pp globally on Attention, but -2.0pp in OU=INSWA. Reversal — drill into OU split before briefing."
6cc8b4b5,Heterogeneity,food,OU,INSWA,Experience_Recall_T2B,high,"Food is +2.7pp globally on Recall, but -7.8pp in OU=INSWA. Reversal — drill into OU split before briefing."
bd054764,Heterogeneity,food,OU,EOU,Brand_Linkage_T2B,medium,"Food is +1.1pp globally on Brand Linkage, but -1.6pp in OU=EOU. Reversal — drill into OU split before briefing."
e38f3545,Heterogeneity,food,OU,GCM,Brand_Linkage_T2B,medium,"Food is +1.1pp globally on Brand Linkage, but -2.1pp in OU=GCM. Reversal — drill into OU split before briefing."
679bc3c1,Heterogeneity,food,OU,INSWA,Brand_Linkage_T2B,medium,"Food is +1.1pp globally on Brand Linkage, but -2.8pp in OU=INSWA. Reversal — drill into OU split before briefing."
a5984ecf,Heterogeneity,food,OU,INSWA,Uniqueness_T2B,high,"Food is +1.6pp globally on Uniqueness, but -3.4pp in OU=INSWA. Reversal — drill into OU split before briefing."
948dac8f,Heterogeneity,food,OU,JSK,Uniqueness_T2B,medium,"Food is +1.6pp globally on Uniqueness, but -1.6pp in OU=JSK. Reversal — drill into OU split before briefing."
70aca331,Heterogeneity,food,OU,EME,Shareability_T2B,medium,"Food is +1.7pp globally on Shareability, but -2.4pp in OU=EME. Reversal — drill into OU split before briefing."
8111b7b3,Heterogeneity,food,OU,INSWA,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -16.2pp in OU=INSWA. Reversal — drill into OU split before briefing."
9d925fe4,Heterogeneity,seasonal,OU,EME,Attention_T2B,high,"Seasonal is +2.1pp globally on Attention, but -6.2pp in OU=EME. Reversal — drill into OU split before briefing."
a0951692,Heterogeneity,seasonal,OU,EME,Likeability_Love_Like_T2B,high,"Seasonal is +2.8pp globally on Likeability, but -3.9pp in OU=EME. Reversal — drill into OU split before briefing."
d0c905b1,Heterogeneity,seasonal,OU,EME,Experience_Recall_T2B,high,"Seasonal is +4.0pp globally on Recall, but -5.7pp in OU=EME. Reversal — drill into OU split before briefing."
465306cf,Heterogeneity,seasonal,OU,INSWA,Brand_Linkage_T2B,medium,"Seasonal is +4.2pp globally on Brand Linkage, but -1.8pp in OU=INSWA. Reversal — drill into OU split before briefing."
8b748106,Heterogeneity,seasonal,OU,EME,Brand_Linkage_T2B,high,"Seasonal is +4.2pp globally on Brand Linkage, but -4.1pp in OU=EME. Reversal — drill into OU split before briefing."
e0f7aaf1,Heterogeneity,seasonal,OU,EME,Uniqueness_T2B,high,"Seasonal is +3.1pp globally on Uniqueness, but -6.4pp in OU=EME. Reversal — drill into OU split before briefing."
3eb735f4,Heterogeneity,seasonal,OU,INSWA,Shareability_T2B,medium,"Seasonal is +1.4pp globally on Shareability, but -1.6pp in OU=INSWA. Reversal — drill into OU split before briefing."
6871517a,Heterogeneity,seasonal,OU,EME,Shareability_T2B,high,"Seasonal is +1.4pp globally on Shareability, but -8.4pp in OU=EME. Reversal — drill into OU split before briefing."
3db9d158,Heterogeneity,seasonal,OU,EME,SCD_score,high,"Seasonal is +8.6pp globally on SCD Score, but -11.3pp in OU=EME. Reversal — drill into OU split before briefing."
9e656870,Heterogeneity,additional_elements_and_product_placement,OU,AOU,SCD_score,high,"Additional Elements is -1.7pp globally on SCD Score, but +4.0pp in OU=AOU. Reversal — drill into OU split before briefing."
06ee378b,Heterogeneity,additional_elements_and_product_placement,OU,EME,SCD_score,high,"Additional Elements is -1.7pp globally on SCD Score, but +6.5pp in OU=EME. Reversal — drill into OU split before briefing."
063f66be,Heterogeneity,emotions,OU,EOU,SCD_score,medium,"Emotions is +1.9pp globally on SCD Score, but -2.0pp in OU=EOU. Reversal — drill into OU split before briefing."
2e50c3b3,Heterogeneity,emotions,OU,AOU,SCD_score,high,"Emotions is +1.9pp globally on SCD Score, but -8.2pp in OU=AOU. Reversal — drill into OU split before briefing."
44367e2f,Heterogeneity,emotions,OU,EME,SCD_score,medium,"Emotions is +1.9pp globally on SCD Score, but -2.8pp in OU=EME. Reversal — drill into OU split before briefing."
6369c6c8,Heterogeneity,music_style,OU,EME,Experience_Recall_T2B,medium,"Music Style is +1.4pp globally on Recall, but -1.5pp in OU=EME. Reversal — drill into OU split before briefing."
529dc38f,Heterogeneity,music_style,OU,EME,SCD_score,high,"Music Style is +3.9pp globally on SCD Score, but -5.6pp in OU=EME. Reversal — drill into OU split before briefing."
a42811ac,Heterogeneity,moments,OU,EOU,Persuasion_T2B,medium,"Moments is -1.1pp globally on Persuasion, but +1.7pp in OU=EOU. Reversal — drill into OU split before briefing."
ada6ad94,Heterogeneity,moments,OU,LATAM,Experience_Recall_T2B,medium,"Moments is -1.7pp globally on Recall, but +1.8pp in OU=LATAM. Reversal — drill into OU split before briefing."
9519614e,Heterogeneity,moments,OU,GCM,Experience_Recall_T2B,medium,"Moments is -1.7pp globally on Recall, but +2.8pp in OU=GCM. Reversal — drill into OU split before briefing."
beb08665,Heterogeneity,moments,OU,ASP,SCD_score,high,"Moments is +2.2pp globally on SCD Score, but -17.4pp in OU=ASP. Reversal — drill into OU split before briefing."
9166fa60,Heterogeneity,call_to_action,OU,INSWA,Shareability_T2B,high,"Call To Action is +1.6pp globally on Shareability, but -3.7pp in OU=INSWA. Reversal — drill into OU split before briefing."
f2034b70,Heterogeneity,call_to_action,OU,EOU,SCD_score,medium,"Call To Action is -3.1pp globally on SCD Score, but +2.8pp in OU=EOU. Reversal — drill into OU split before briefing."
a97f0e07,Heterogeneity,human_presence,Category,RTD Tea / Iced Tea,Attention_T2B,high,"Human is +1.2pp globally on Attention, but -3.4pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
2dc0adde,Heterogeneity,human_presence,Category,Alcoholic RTD,Attention_T2B,high,"Human is +1.2pp globally on Attention, but -8.5pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
d2f5cc4b,Heterogeneity,human_presence,Category,Water,Persuasion_T2B,medium,"Human is +1.4pp globally on Persuasion, but -1.7pp in Category=Water. Reversal — drill into Category split before briefing."
76e1c87e,Heterogeneity,human_presence,Category,RTD Tea / Iced Tea,Persuasion_T2B,medium,"Human is +1.4pp globally on Persuasion, but -2.9pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
3a8b150c,Heterogeneity,human_presence,Category,Alcoholic RTD,Persuasion_T2B,high,"Human is +1.4pp globally on Persuasion, but -7.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
43507f99,Heterogeneity,human_presence,Category,Alcoholic RTD,Likeability_Love_Like_T2B,high,"Human is +2.2pp globally on Likeability, but -7.9pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
4fa9bb50,Heterogeneity,human_presence,Category,RTD Tea / Iced Tea,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -4.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
9af16983,Heterogeneity,human_presence,Category,Alcoholic RTD,Experience_Recall_T2B,high,"Human is +2.0pp globally on Recall, but -5.1pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
45c063ab,Heterogeneity,human_presence,Category,SSD-Diet,Uniqueness_T2B,medium,"Human is +1.6pp globally on Uniqueness, but -1.9pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
29748094,Heterogeneity,human_presence,Category,RTD Tea / Iced Tea,Uniqueness_T2B,medium,"Human is +1.6pp globally on Uniqueness, but -2.4pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
94c475a8,Heterogeneity,human_presence,Category,Alcoholic RTD,Uniqueness_T2B,high,"Human is +1.6pp globally on Uniqueness, but -6.3pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
a75233e1,Heterogeneity,human_presence,Category,RTD Tea / Iced Tea,Shareability_T2B,medium,"Human is +1.4pp globally on Shareability, but -2.4pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
facc1db6,Heterogeneity,human_presence,Category,Alcoholic RTD,Shareability_T2B,high,"Human is +1.4pp globally on Shareability, but -7.2pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
f6f1ecdc,Heterogeneity,food_presence,Category,Juice,Brand_Linkage_T2B,medium,"Food is +1.7pp globally on Brand Linkage, but -1.8pp in Category=Juice. Reversal — drill into Category split before briefing."
71e70439,Heterogeneity,food_presence,Category,Juice,SCD_score,medium,"Food is +4.1pp globally on SCD Score, but -2.5pp in Category=Juice. Reversal — drill into Category split before briefing."
e2111c71,Heterogeneity,product_presence,Category,RTD Tea / Iced Tea,Attention_T2B,high,"Product is +1.0pp globally on Attention, but -3.3pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
ed6eccb9,Heterogeneity,product_presence,Category,RTD Tea / Iced Tea,Likeability_Love_Like_T2B,medium,"Product is +1.9pp globally on Likeability, but -2.9pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
64f860a0,Heterogeneity,product_presence,Category,Sports Drink / Advanced hydration,SCD_score,medium,"Product is +2.4pp globally on SCD Score, but -1.8pp in Category=Sports Drink / Advanced hydration. Reversal — drill into Category split before briefing."
4721d34b,Heterogeneity,product_presence,Category,RTD Tea / Iced Tea,SCD_score,high,"Product is +2.4pp globally on SCD Score, but -3.3pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
76596b2d,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Attention_T2B,high,"Animatics Cartoons is -5.1pp globally on Attention, but +6.7pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
73e84e01,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Attention_T2B,high,"Animatics Cartoons is -5.1pp globally on Attention, but +5.9pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
a5169cc6,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Persuasion_T2B,high,"Animatics Cartoons is -4.4pp globally on Persuasion, but +6.1pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
d324628d,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Persuasion_T2B,high,"Animatics Cartoons is -4.4pp globally on Persuasion, but +5.2pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
7cc5a046,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +8.3pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
a2155296,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Likeability_Love_Like_T2B,high,"Animatics Cartoons is -3.3pp globally on Likeability, but +9.5pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
e2a98013,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Brand_Linkage_T2B,medium,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +2.4pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
20d37ee3,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Brand_Linkage_T2B,high,"Animatics Cartoons is -6.0pp globally on Brand Linkage, but +3.8pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
257a0e14,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +8.2pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
bd051713,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Uniqueness_T2B,high,"Animatics Cartoons is -2.5pp globally on Uniqueness, but +10.1pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
eee4e5ec,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +7.1pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
725fed38,Heterogeneity,animatics_cartoons_presence,Category,SSD-Diet,Shareability_T2B,high,"Animatics Cartoons is -3.7pp globally on Shareability, but +9.3pp in Category=SSD-Diet. Reversal — drill into Category split before briefing."
1247073b,Heterogeneity,animatics_cartoons_presence,Category,SSD-Regular,SCD_score,high,"Animatics Cartoons is -1.4pp globally on SCD Score, but +5.6pp in Category=SSD-Regular. Reversal — drill into Category split before briefing."
84be3d51,Heterogeneity,animals_and_pets_presence,Category,Water,Persuasion_T2B,medium,"Animals And Pets is +1.4pp globally on Persuasion, but -2.7pp in Category=Water. Reversal — drill into Category split before briefing."
32565664,Heterogeneity,animals_and_pets_presence,Category,Water,Brand_Linkage_T2B,medium,"Animals And Pets is +2.5pp globally on Brand Linkage, but -1.5pp in Category=Water. Reversal — drill into Category split before briefing."
7e8ef6bb,Heterogeneity,animals_and_pets_presence,Category,Water,SCD_score,medium,"Animals And Pets is +8.7pp globally on SCD Score, but -2.1pp in Category=Water. Reversal — drill into Category split before briefing."
b358dcd6,Heterogeneity,indoors,Category,Water,SCD_score,high,"Indoors is +2.6pp globally on SCD Score, but -5.5pp in Category=Water. Reversal — drill into Category split before briefing."
5b14f091,Heterogeneity,indoors,Category,Juice,SCD_score,medium,"Indoors is +2.6pp globally on SCD Score, but -1.8pp in Category=Juice. Reversal — drill into Category split before briefing."
a22b322b,Heterogeneity,outdoors,Category,Water,Attention_T2B,high,"Outdoors is +3.3pp globally on Attention, but -3.6pp in Category=Water. Reversal — drill into Category split before briefing."
10c24b7c,Heterogeneity,outdoors,Category,Water,Persuasion_T2B,high,"Outdoors is +1.8pp globally on Persuasion, but -6.4pp in Category=Water. Reversal — drill into Category split before briefing."
aa028ecf,Heterogeneity,outdoors,Category,Water,Likeability_Love_Like_T2B,high,"Outdoors is +4.2pp globally on Likeability, but -3.3pp in Category=Water. Reversal — drill into Category split before briefing."
742b2537,Heterogeneity,outdoors,Category,Water,Uniqueness_T2B,high,"Outdoors is +3.9pp globally on Uniqueness, but -3.6pp in Category=Water. Reversal — drill into Category split before briefing."
b911b78e,Heterogeneity,outdoors,Category,Water,Shareability_T2B,high,"Outdoors is +2.3pp globally on Shareability, but -6.9pp in Category=Water. Reversal — drill into Category split before briefing."
8a7a3cdd,Heterogeneity,outdoors,Category,Juice,Shareability_T2B,medium,"Outdoors is +2.3pp globally on Shareability, but -1.6pp in Category=Juice. Reversal — drill into Category split before briefing."
b9314dc0,Heterogeneity,outdoors,Category,Juice,SCD_score,high,"Outdoors is +7.1pp globally on SCD Score, but -4.4pp in Category=Juice. Reversal — drill into Category split before briefing."
9c64a78a,Heterogeneity,tone,Category,Alcoholic RTD,Attention_T2B,high,"Tone is +2.9pp globally on Attention, but -13.7pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
d5594533,Heterogeneity,tone,Category,Water,Persuasion_T2B,high,"Tone is +1.9pp globally on Persuasion, but -3.8pp in Category=Water. Reversal — drill into Category split before briefing."
718b45f6,Heterogeneity,tone,Category,Alcoholic RTD,Persuasion_T2B,high,"Tone is +1.9pp globally on Persuasion, but -14.3pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
edd6680a,Heterogeneity,tone,Category,Water,Likeability_Love_Like_T2B,medium,"Tone is +3.3pp globally on Likeability, but -1.8pp in Category=Water. Reversal — drill into Category split before briefing."
12b26fc7,Heterogeneity,tone,Category,Alcoholic RTD,Likeability_Love_Like_T2B,high,"Tone is +3.3pp globally on Likeability, but -17.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
6a87692b,Heterogeneity,tone,Category,Juice,Experience_Recall_T2B,high,"Tone is +2.4pp globally on Recall, but -3.2pp in Category=Juice. Reversal — drill into Category split before briefing."
beb4b0a2,Heterogeneity,tone,Category,Alcoholic RTD,Experience_Recall_T2B,high,"Tone is +2.4pp globally on Recall, but -5.4pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
730625cd,Heterogeneity,tone,Category,RTD Tea / Iced Tea,Brand_Linkage_T2B,medium,"Tone is +1.6pp globally on Brand Linkage, but -1.5pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
d670030a,Heterogeneity,tone,Category,Alcoholic RTD,Brand_Linkage_T2B,high,"Tone is +1.6pp globally on Brand Linkage, but -6.6pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
9e47fdd5,Heterogeneity,tone,Category,Alcoholic RTD,Uniqueness_T2B,high,"Tone is +3.6pp globally on Uniqueness, but -10.7pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
68d2a428,Heterogeneity,tone,Category,Water,Shareability_T2B,medium,"Tone is +2.7pp globally on Shareability, but -1.6pp in Category=Water. Reversal — drill into Category split before briefing."
fd5774e7,Heterogeneity,tone,Category,Alcoholic RTD,Shareability_T2B,high,"Tone is +2.7pp globally on Shareability, but -14.8pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
9b4af57f,Heterogeneity,products,Category,Water,Persuasion_T2B,medium,"Products is +2.0pp globally on Persuasion, but -1.9pp in Category=Water. Reversal — drill into Category split before briefing."
55d832ac,Heterogeneity,products,Category,RTD Tea / Iced Tea,Persuasion_T2B,high,"Products is +2.0pp globally on Persuasion, but -4.5pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
90e8e562,Heterogeneity,products,Category,RTD Tea / Iced Tea,Likeability_Love_Like_T2B,high,"Products is +1.6pp globally on Likeability, but -6.1pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
69e36b26,Heterogeneity,products,Category,RTD Tea / Iced Tea,Experience_Recall_T2B,high,"Products is +3.0pp globally on Recall, but -4.4pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
1e3286a9,Heterogeneity,products,Category,Alcoholic RTD,Experience_Recall_T2B,high,"Products is +3.0pp globally on Recall, but -3.2pp in Category=Alcoholic RTD. Reversal — drill into Category split before briefing."
f2f70920,Heterogeneity,products,Category,Water,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -3.6pp in Category=Water. Reversal — drill into Category split before briefing."
e20470fa,Heterogeneity,products,Category,Sports Drink / Advanced hydration,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -7.6pp in Category=Sports Drink / Advanced hydration. Reversal — drill into Category split before briefing."
a843760e,Heterogeneity,products,Category,Juice,SCD_score,high,"Products is +3.2pp globally on SCD Score, but -3.8pp in Category=Juice. Reversal — drill into Category split before briefing."
7cba831c,Heterogeneity,occasions,Category,RTD Tea / Iced Tea,Attention_T2B,high,"Occasions is +2.2pp globally on Attention, but -4.2pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
ffe126b1,Heterogeneity,occasions,Category,RTD Tea / Iced Tea,Likeability_Love_Like_T2B,medium,"Occasions is +3.5pp globally on Likeability, but -2.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
8200229c,Heterogeneity,occasions,Category,Juice,Brand_Linkage_T2B,medium,"Occasions is +3.6pp globally on Brand Linkage, but -1.9pp in Category=Juice. Reversal — drill into Category split before briefing."
3832b842,Heterogeneity,occasions,Category,RTD Tea / Iced Tea,Brand_Linkage_T2B,high,"Occasions is +3.6pp globally on Brand Linkage, but -3.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
285a1f96,Heterogeneity,occasions,Category,RTD Tea / Iced Tea,Uniqueness_T2B,medium,"Occasions is +3.1pp globally on Uniqueness, but -2.9pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
b926d296,Heterogeneity,occasions,Category,RTD Tea / Iced Tea,Shareability_T2B,high,"Occasions is +1.3pp globally on Shareability, but -5.8pp in Category=RTD Tea / Iced Tea. Reversal — drill into Category split before briefing."
5d445532,Heterogeneity,occasions,Category,Juice,SCD_score,high,"Occasions is +10.8pp globally on SCD Score, but -8.3pp in Category=Juice. Reversal — drill into Category split before briefing."
