insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
eed4038d,Category,Sports Drink / Advanced hydration,Feature,occasions,Occasions,Experience_Recall_T2B,Recall,positive,medium,0.423,5.58,43,167,27.33,*,0.01061,multiple_testing_risk,medium,Occasions is associated with 5.6pp higher Recall in Category = Sports Drink / Advanced hydration (n=43 with feature; *).
8cabd5fb,Category,Sports Drink / Advanced hydration,Feature,occasions,Occasions,Brand_Linkage_T2B,Brand Linkage,positive,small,0.082,1.06,43,167,45.47,ns,0.63837,multiple_testing_risk,low,Occasions is associated with 1.1pp higher Brand Linkage in Category = Sports Drink / Advanced hydration (n=43 with feature; ns).
3a948388,Category,Sports Drink / Advanced hydration,Feature,occasions,Occasions,Uniqueness_T2B,Uniqueness,positive,medium,0.226,3.26,43,167,49.24,ns,0.17856,multiple_testing_risk,low,Occasions is associated with 3.3pp higher Uniqueness in Category = Sports Drink / Advanced hydration (n=43 with feature; ns).
e8b2c8d8,Category,Sports Drink / Advanced hydration,Feature,occasions,Occasions,Shareability_T2B,Shareability,positive,small,0.069,1.07,43,167,38.49,ns,0.8881,multiple_testing_risk,low,Occasions is associated with 1.1pp higher Shareability in Category = Sports Drink / Advanced hydration (n=43 with feature; ns).
7c5f5fa7,Category,Sports Drink / Advanced hydration,Feature,occasions,Occasions,SCD_score,SCD Score,positive,medium,0.352,7.54,43,163,33.34,*,0.02257,multiple_testing_risk,medium,Occasions is associated with 7.5pp higher SCD Score in Category = Sports Drink / Advanced hydration (n=43 with feature; *).
8e01ec03,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,medium,0.203,3.29,72,138,52.52,ns,0.08871,multiple_testing_risk,low,Passion Point is associated with 3.3pp higher Attention in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
ee348e5d,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,positive,small,0.073,1.13,72,138,48.9,ns,0.69921,multiple_testing_risk,low,Passion Point is associated with 1.1pp higher Persuasion in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
13dfff20,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,medium,0.371,5.89,72,138,47.33,*,0.01148,multiple_testing_risk,medium,Passion Point is associated with 5.9pp higher Likeability in Category = Sports Drink / Advanced hydration (n=72 with feature; *).
d0f2cc82,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Experience_Recall_T2B,Recall,positive,medium,0.242,3.21,72,138,27.37,ns,0.06884,multiple_testing_risk,low,Passion Point is associated with 3.2pp higher Recall in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
64028ea3,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Brand_Linkage_T2B,Brand Linkage,positive,medium,0.228,2.91,72,138,44.68,ns,0.08562,multiple_testing_risk,low,Passion Point is associated with 2.9pp higher Brand Linkage in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
b8ff68dd,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Uniqueness_T2B,Uniqueness,positive,medium,0.221,3.3,72,138,48.77,ns,0.09517,multiple_testing_risk,low,Passion Point is associated with 3.3pp higher Uniqueness in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
bbe27145,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,Shareability_T2B,Shareability,positive,small,0.122,1.93,72,138,38.05,ns,0.45757,multiple_testing_risk,low,Passion Point is associated with 1.9pp higher Shareability in Category = Sports Drink / Advanced hydration (n=72 with feature; ns).
8a8303a2,Category,Sports Drink / Advanced hydration,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,medium,0.302,6.6,72,134,32.61,*,0.03071,multiple_testing_risk,medium,Passion Point is associated with 6.6pp higher SCD Score in Category = Sports Drink / Advanced hydration (n=72 with feature; *).
461299ea,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,small,0.009,0.15,12,198,53.64,ns,0.89297,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.2pp higher Attention in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
399c6936,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,negative,small,-0.04,-0.59,12,198,49.32,ns,0.89684,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.6pp lower Persuasion in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
9b9880ce,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,negative,small,-0.001,-0.02,12,198,49.35,ns,0.88138,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.0pp lower Likeability in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
05d1b31b,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Experience_Recall_T2B,Recall,positive,small,0.17,2.66,12,198,28.32,ns,0.81623,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 2.7pp higher Recall in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
89891e0a,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Brand_Linkage_T2B,Brand Linkage,positive,small,0.023,0.3,12,198,45.67,ns,0.94734,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.3pp higher Brand Linkage in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
936a1a3c,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Uniqueness_T2B,Uniqueness,negative,small,-0.096,-1.41,12,198,49.99,ns,0.90072,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.4pp lower Uniqueness in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
dab6da06,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,Shareability_T2B,Shareability,negative,small,-0.127,-1.93,12,198,38.82,ns,0.66148,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.9pp lower Shareability in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
c9ac846c,Category,Sports Drink / Advanced hydration,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,small,0.058,1.31,12,194,34.84,ns,0.83594,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.3pp higher SCD Score in Category = Sports Drink / Advanced hydration (n=12 with feature; ns). Small sample — treat as directional.
d2ff8fe0,Category,Sports Drink / Advanced hydration,Feature,food,Food,Attention_T2B,Attention,positive,large,0.689,10.07,10,200,53.17,ns,0.07023,"small_sample, multiple_testing_risk",low,Food is associated with 10.1pp higher Attention in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
eda13dc4,Category,Sports Drink / Advanced hydration,Feature,food,Food,Persuasion_T2B,Persuasion,positive,medium,0.374,5.45,10,200,49.03,ns,0.34388,"small_sample, multiple_testing_risk",low,Food is associated with 5.4pp higher Persuasion in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
f4ca704c,Category,Sports Drink / Advanced hydration,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,large,0.886,13.48,10,200,48.7,*,0.01537,"small_sample, multiple_testing_risk",low,Food is associated with 13.5pp higher Likeability in Category = Sports Drink / Advanced hydration (n=10 with feature; *). Small sample — treat as directional.
15372af5,Category,Sports Drink / Advanced hydration,Feature,food,Food,Experience_Recall_T2B,Recall,positive,medium,0.319,4.33,10,200,28.27,ns,0.29717,"small_sample, multiple_testing_risk",low,Food is associated with 4.3pp higher Recall in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
bbe11e1b,Category,Sports Drink / Advanced hydration,Feature,food,Food,Brand_Linkage_T2B,Brand Linkage,positive,large,0.575,6.87,10,200,45.36,ns,0.08645,"small_sample, multiple_testing_risk",low,Food is associated with 6.9pp higher Brand Linkage in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
87959a17,Category,Sports Drink / Advanced hydration,Feature,food,Food,Uniqueness_T2B,Uniqueness,positive,large,0.663,9.28,10,200,49.46,ns,0.0686,"small_sample, multiple_testing_risk",low,Food is associated with 9.3pp higher Uniqueness in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
c6cea539,Category,Sports Drink / Advanced hydration,Feature,food,Food,Shareability_T2B,Shareability,positive,medium,0.473,7.08,10,200,38.37,ns,0.22304,"small_sample, multiple_testing_risk",low,Food is associated with 7.1pp higher Shareability in Category = Sports Drink / Advanced hydration (n=10 with feature; ns). Small sample — treat as directional.
d60612d8,Category,Sports Drink / Advanced hydration,Feature,food,Food,SCD_score,SCD Score,positive,large,0.684,16.01,10,196,34.14,*,0.03955,"small_sample, multiple_testing_risk",low,Food is associated with 16.0pp higher SCD Score in Category = Sports Drink / Advanced hydration (n=10 with feature; *). Small sample — treat as directional.
720d48d2,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Attention_T2B,Attention,positive,small,0.045,0.73,25,185,53.56,ns,0.78445,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 0.7pp higher Attention in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
2ea682b3,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Persuasion_T2B,Persuasion,positive,small,0.013,0.21,25,185,49.26,ns,0.93851,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 0.2pp higher Persuasion in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
c1b221af,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Likeability_Love_Like_T2B,Likeability,positive,small,0.178,2.8,25,185,49.01,ns,0.33488,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 2.8pp higher Likeability in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
f67f9ba2,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Experience_Recall_T2B,Recall,positive,small,0.025,0.32,25,185,28.44,ns,0.51651,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 0.3pp higher Recall in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
227e07c9,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Brand_Linkage_T2B,Brand Linkage,positive,medium,0.204,2.55,25,185,45.38,ns,0.33488,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 2.6pp higher Brand Linkage in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
ec550410,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Uniqueness_T2B,Uniqueness,positive,small,0.11,1.63,25,185,49.71,ns,0.63093,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 1.6pp higher Uniqueness in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
406147a8,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,Shareability_T2B,Shareability,positive,small,0.094,1.45,25,185,38.54,ns,0.63843,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 1.5pp higher Shareability in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
ee8510d5,Category,Sports Drink / Advanced hydration,Feature,additional_elements_and_product_placement,Additional Elements,SCD_score,SCD Score,negative,medium,-0.32,-6.66,25,181,35.72,ns,0.17042,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 6.7pp lower SCD Score in Category = Sports Drink / Advanced hydration (n=25 with feature; ns). Small sample — treat as directional.
cec334df,Category,Juice,Feature,human_presence,Human,Attention_T2B,Attention,positive,medium,0.269,4.05,132,75,58.91,ns,0.16111,multiple_testing_risk,low,Human is associated with 4.0pp higher Attention in Category = Juice (n=132 with feature; ns).
c79302ad,Category,Juice,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,small,0.17,2.51,132,75,58.88,ns,0.41661,multiple_testing_risk,low,Human is associated with 2.5pp higher Persuasion in Category = Juice (n=132 with feature; ns).
4ff4026a,Category,Juice,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,medium,0.279,4.72,132,75,57.84,ns,0.07661,multiple_testing_risk,low,Human is associated with 4.7pp higher Likeability in Category = Juice (n=132 with feature; ns).
e35ef0e4,Category,Juice,Feature,human_presence,Human,Experience_Recall_T2B,Recall,negative,small,-0.046,-0.64,132,75,36.43,ns,0.57298,multiple_testing_risk,low,Human is associated with 0.6pp lower Recall in Category = Juice (n=132 with feature; ns).
5320f98f,Category,Juice,Feature,human_presence,Human,Brand_Linkage_T2B,Brand Linkage,positive,small,0.123,1.44,132,75,52.14,ns,0.76745,multiple_testing_risk,low,Human is associated with 1.4pp higher Brand Linkage in Category = Juice (n=132 with feature; ns).
dc0d7b1f,Category,Juice,Feature,human_presence,Human,Uniqueness_T2B,Uniqueness,positive,medium,0.346,4.93,132,75,54.55,*,0.01658,multiple_testing_risk,medium,Human is associated with 4.9pp higher Uniqueness in Category = Juice (n=132 with feature; *).
8b390416,Category,Juice,Feature,human_presence,Human,Shareability_T2B,Shareability,positive,medium,0.286,4.78,132,75,43.63,ns,0.12982,multiple_testing_risk,low,Human is associated with 4.8pp higher Shareability in Category = Juice (n=132 with feature; ns).
d74502fb,Category,Juice,Feature,human_presence,Human,SCD_score,SCD Score,negative,small,-0.199,-4.26,128,71,51.38,ns,0.14094,multiple_testing_risk,low,Human is associated with 4.3pp lower SCD Score in Category = Juice (n=128 with feature; ns).
19180b2c,Category,Juice,Feature,food_presence,Food,Attention_T2B,Attention,negative,small,-0.072,-1.06,95,112,61.98,ns,0.49581,multiple_testing_risk,low,Food is associated with 1.1pp lower Attention in Category = Juice (n=95 with feature; ns).
